,Name,Agent,State,Notes,User,Tags,Created,Runtime,Sweep,activation,batch_size,dropout,epochs,learning_rate,optimizer,GFLOPS,acc,best_epoch,best_val_loss,epoch,loss,val_acc,val_loss
111,azure-sweep-21,4e13075g,finished,-,viettran,,2022-12-14T15:07:40.000Z,133,e2dunx1n,tanh,150,0.6,10,0.005,Adadelta,1.6411343405,0.4072281420230865,,,9.0,1.630263328552246,0.7006451487541199,0.0684323981404304
112,firm-sweep-20,4e13075g,finished,-,viettran,,2022-12-14T15:05:38.000Z,117,e2dunx1n,elu,60,0.2,10,0.001,RMSProp,1.6411343405,0.6140690445899963,,,9.0,1.968123197555542,0.7006451487541199,0.0660837218165397
113,eager-sweep-19,4e13075g,finished,-,viettran,,2022-12-14T15:03:16.000Z,137,e2dunx1n,elu,120,0.6,10,0.001,Adam,1.6411343405,0.5692158937454224,,,9.0,0.2003645002841949,0.7006451487541199,0.070237748324871
114,fresh-sweep-18,4e13075g,finished,-,viettran,,2022-12-14T15:01:23.000Z,109,e2dunx1n,relu,30,0.6,10,0.0005,SGD,1.6411343405,0.6214907765388489,,,9.0,0.0796947479248046,0.7006451487541199,0.068053126335144
115,devoted-sweep-17,4e13075g,finished,-,viettran,,2022-12-14T14:59:06.000Z,135,e2dunx1n,tanh,150,0.2,10,0.001,RMSProp,1.6411343405,0.6214907765388489,,,9.0,0.0805474817752838,0.7006451487541199,0.0674328058958053
116,fast-sweep-16,4e13075g,finished,-,viettran,,2022-12-14T14:57:14.000Z,110,e2dunx1n,relu,60,0.4,10,0.0005,Adam,1.6411343405,0.6214907765388489,,,9.0,0.0792035609483718,0.7006451487541199,0.0663641765713691
117,icy-sweep-15,4e13075g,finished,-,viettran,,2022-12-14T14:54:56.000Z,133,e2dunx1n,elu,30,0.2,10,0.001,RMSProp,1.6411343405,0.5524362921714783,,,9.0,0.3770458996295929,0.7006451487541199,0.0717497915029525
118,ruby-sweep-14,4e13075g,finished,-,viettran,,2022-12-14T14:53:05.000Z,108,e2dunx1n,relu,60,0.6,10,0.0005,Adam,1.6411343405,0.6214907765388489,,,9.0,0.0790698230266571,0.7006451487541199,0.0659630298614502
119,glowing-sweep-13,4e13075g,finished,-,viettran,,2022-12-14T14:50:47.000Z,134,e2dunx1n,tanh,120,0.6,10,0.0001,SGD,1.6411343405,0.4275572896003723,,,9.0,1.4201157093048096,0.7006451487541199,0.0653974935412406
120,sleek-sweep-12,4e13075g,finished,-,viettran,,2022-12-14T14:48:50.000Z,113,e2dunx1n,tanh,120,0.4,10,0.005,RMSProp,1.6411343405,0.6214907765388489,,,9.0,0.0831141769886016,0.7006451487541199,0.0818764716386795
121,sweepy-sweep-11,4e13075g,finished,-,viettran,,2022-12-14T14:46:58.000Z,109,e2dunx1n,relu,60,0.6,10,0.005,Adam,1.6411343405,0.6214907765388489,,,9.0,0.0791429802775383,0.7006451487541199,0.0659325644373893
122,fallen-sweep-10,4e13075g,finished,-,viettran,,2022-12-14T14:45:06.000Z,109,e2dunx1n,relu,30,0.6,10,0.0005,Adadelta,1.6411343405,0.5550177693367004,,,9.0,0.4181098341941833,0.7006451487541199,0.0679483786225318
123,happy-sweep-9,4e13075g,finished,-,viettran,,2022-12-14T14:43:09.000Z,115,e2dunx1n,elu,30,0.6,10,0.001,RMSProp,1.6411343405,0.5853500962257385,,,9.0,4.909209728240967,0.7006451487541199,0.0645345151424408
124,glad-sweep-8,4e13075g,finished,-,viettran,,2022-12-14T14:40:51.000Z,136,e2dunx1n,elu,90,0.4,10,0.01,RMSProp,1.6411343405,0.5379154682159424,,,9.0,6347642.0,0.7006451487541199,0.068092904984951
125,ethereal-sweep-7,4e13075g,finished,-,viettran,,2022-12-14T14:38:54.000Z,112,e2dunx1n,tanh,120,0.6,10,0.001,SGD,1.6411343405,0.6214907765388489,,,9.0,0.0805909261107444,0.7006451487541199,0.0656844228506088
126,deft-sweep-6,4e13075g,finished,-,viettran,,2022-12-14T14:36:22.000Z,148,e2dunx1n,tanh,60,0.2,10,0.005,Adadelta,1.6411343405,0.595353364944458,,,9.0,0.1490332931280136,0.7006451487541199,0.0574737973511219
127,peach-sweep-5,4e13075g,finished,-,viettran,,2022-12-14T14:34:30.000Z,109,e2dunx1n,relu,30,0.2,10,0.0005,Adam,1.6411343405,0.6214907765388489,,,9.0,0.0791450515389442,0.7006451487541199,0.0653676241636276
128,iconic-sweep-4,4e13075g,finished,-,viettran,,2022-12-14T14:32:33.000Z,113,e2dunx1n,tanh,30,0.2,10,0.0001,RMSProp,1.6411343405,0.6221361756324768,5.0,0.0534958392381668,9.0,0.0607599318027496,0.7006451487541199,0.0582528002560138
129,fast-sweep-3,4e13075g,finished,-,viettran,,2022-12-14T14:30:35.000Z,113,e2dunx1n,tanh,30,0.2,10,0.0001,Adadelta,1.6411343405,0.48434978723526,,,9.0,0.5057423114776611,0.7006451487541199,0.0716145262122154
130,soft-sweep-2,4e13075g,finished,-,viettran,,2022-12-14T14:28:18.000Z,133,e2dunx1n,elu,90,0.2,10,0.0005,Adadelta,1.6411343405,0.5546950697898865,8.0,0.0599355995655059,9.0,0.2337018251419067,0.7006451487541199,0.060407880693674
131,atomic-sweep-1,4e13075g,finished,-,viettran,,2022-12-14T14:25:39.000Z,158,e2dunx1n,tanh,60,0.4,10,0.001,RMSProp,1.6411343405,0.6214907765388489,3.0,0.0627563297748565,9.0,0.0796507373452186,0.7006451487541199,0.0670032799243927
0,lemon-sweep-121,uiqnw2ml,crashed,-,viettran,,2022-12-14T12:04:23.000Z,11,6og0xp9o,relu,120,0.6,10,0.001,SGD,,,,,,,,
1,daily-sweep-120,uiqnw2ml,finished,-,viettran,,2022-12-14T12:02:12.000Z,116,6og0xp9o,elu,90,0.6,10,0.0001,RMSProp,1.6411343405,0.560503363609314,,,9.0,0.320310890674591,0.6051613092422485,0.0979431122541427
2,denim-sweep-119,uiqnw2ml,finished,-,viettran,,2022-12-14T12:00:20.000Z,110,6og0xp9o,relu,120,0.4,10,0.01,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0706572011113166,0.6051613092422485,0.0849122777581214
3,visionary-sweep-118,uiqnw2ml,finished,-,viettran,,2022-12-14T11:58:22.000Z,113,6og0xp9o,tanh,30,0.6,10,0.0005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0706140771508216,0.6051613092422485,0.0872022435069084
4,faithful-sweep-117,uiqnw2ml,finished,-,viettran,,2022-12-14T11:56:25.000Z,113,6og0xp9o,tanh,90,0.2,10,0.001,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0711496323347091,0.6051613092422485,0.0791370347142219
5,confused-sweep-116,uiqnw2ml,finished,-,viettran,,2022-12-14T11:54:28.000Z,113,6og0xp9o,elu,150,0.4,10,0.01,Adadelta,1.6411343405,0.5721200108528137,,,9.0,0.27866131067276,0.6051613092422485,0.0904079005122184
6,usual-sweep-115,uiqnw2ml,finished,-,viettran,,2022-12-14T11:52:36.000Z,109,6og0xp9o,relu,150,0.6,10,0.0001,Adadelta,1.6411343405,0.3268796503543854,,,9.0,1.2159740924835205,0.6051613092422485,0.0872119814157486
7,silver-sweep-114,uiqnw2ml,finished,-,viettran,,2022-12-14T11:50:19.000Z,133,6og0xp9o,tanh,150,0.6,10,0.005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0753126516938209,0.6051613092422485,0.0979304164648056
8,valiant-sweep-113,uiqnw2ml,finished,-,viettran,,2022-12-14T11:48:01.000Z,132,6og0xp9o,relu,120,0.2,10,0.005,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.0704758614301681,0.6051613092422485,0.0857644081115722
9,apricot-sweep-112,uiqnw2ml,finished,-,viettran,,2022-12-14T11:46:10.000Z,109,6og0xp9o,tanh,30,0.2,10,0.01,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0708780139684677,0.6051613092422485,0.0891531184315681
10,valiant-sweep-111,uiqnw2ml,finished,-,viettran,,2022-12-14T11:44:12.000Z,116,6og0xp9o,elu,60,0.4,10,0.001,Adadelta,1.6411343405,0.4494998455047607,,,9.0,1.024859070777893,0.6051613092422485,0.1415209621191024
11,trim-sweep-110,uiqnw2ml,finished,-,viettran,,2022-12-14T11:42:15.000Z,114,6og0xp9o,elu,60,0.4,10,0.0001,RMSProp,1.6411343405,0.6611810326576233,,,9.0,0.0817882344126701,0.6051613092422485,0.0729702934622764
12,crisp-sweep-109,uiqnw2ml,finished,-,viettran,,2022-12-14T11:40:17.000Z,116,6og0xp9o,relu,30,0.2,10,0.0001,RMSProp,1.6411343405,0.6621490716934204,9.0,0.0480171740055084,9.0,0.0511935837566852,0.6051613092422485,0.0480171740055084
13,unique-sweep-108,uiqnw2ml,finished,-,viettran,,2022-12-14T11:38:20.000Z,112,6og0xp9o,tanh,150,0.6,10,0.0001,RMSProp,1.6411343405,0.4985479116439819,,,9.0,0.5609423518180847,0.6051613092422485,0.085117295384407
14,sweepy-sweep-107,uiqnw2ml,finished,-,viettran,,2022-12-14T11:36:29.000Z,108,6og0xp9o,elu,90,0.6,10,0.01,Adadelta,1.6411343405,0.390771210193634,,,9.0,4.45780611038208,0.6051613092422485,0.1582464426755905
15,devoted-sweep-106,uiqnw2ml,finished,-,viettran,,2022-12-14T11:34:36.000Z,110,6og0xp9o,tanh,90,0.4,10,0.001,Adadelta,1.6411343405,0.5040335655212402,,,9.0,0.6339419484138489,0.6051613092422485,0.0823756828904151
16,hopeful-sweep-105,uiqnw2ml,finished,-,viettran,,2022-12-14T11:32:45.000Z,110,6og0xp9o,elu,120,0.4,10,0.001,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0740055665373802,0.6051613092422485,0.0922550410032272
17,dry-sweep-104,uiqnw2ml,finished,-,viettran,,2022-12-14T11:30:52.000Z,109,6og0xp9o,relu,60,0.6,10,0.01,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0706539079546928,0.6051613092422485,0.0845897570252418
18,decent-sweep-103,uiqnw2ml,finished,-,viettran,,2022-12-14T11:29:01.000Z,109,6og0xp9o,elu,150,0.6,10,0.001,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0761307179927825,0.6051613092422485,0.0867750495672226
19,dry-sweep-102,uiqnw2ml,finished,-,viettran,,2022-12-14T11:26:43.000Z,133,6og0xp9o,relu,90,0.6,10,0.01,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702973082661628,0.6051613092422485,0.0846199318766594
20,glowing-sweep-101,uiqnw2ml,finished,-,viettran,,2022-12-14T11:24:51.000Z,111,6og0xp9o,tanh,120,0.4,10,0.005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0738801881670951,0.6051613092422485,0.0891612768173217
21,chocolate-sweep-100,uiqnw2ml,finished,-,viettran,,2022-12-14T11:22:11.000Z,154,6og0xp9o,tanh,30,0.6,10,0.01,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0809298679232597,0.6051613092422485,0.0995915457606315
22,lemon-sweep-99,uiqnw2ml,finished,-,viettran,,2022-12-14T11:20:18.000Z,109,6og0xp9o,relu,120,0.6,10,0.0001,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0702574700117111,0.6051613092422485,0.08611511439085
23,azure-sweep-98,uiqnw2ml,finished,-,viettran,,2022-12-14T11:18:01.000Z,133,6og0xp9o,tanh,150,0.2,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0670042261481285,0.6051613092422485,0.0705122500658035
24,soft-sweep-97,uiqnw2ml,finished,-,viettran,,2022-12-14T11:16:04.000Z,111,6og0xp9o,elu,150,0.6,10,0.005,Adadelta,1.6411343405,0.3704420924186706,,,9.0,10.94526195526123,0.6051613092422485,0.0820268467068672
25,royal-sweep-96,uiqnw2ml,finished,-,viettran,,2022-12-14T11:13:41.000Z,137,6og0xp9o,tanh,30,0.6,10,0.005,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0709735304117202,0.6051613092422485,0.0858385115861892
26,likely-sweep-95,uiqnw2ml,finished,-,viettran,,2022-12-14T11:11:20.000Z,137,6og0xp9o,tanh,150,0.2,10,0.01,Adadelta,1.6411343405,0.6621490716934204,,,9.0,0.075994960963726,0.6051613092422485,0.0710370540618896
27,daily-sweep-94,uiqnw2ml,finished,-,viettran,,2022-12-14T11:09:03.000Z,134,6og0xp9o,relu,120,0.4,10,0.0005,RMSProp,1.6411343405,0.6624717712402344,,,9.0,0.0585601218044757,0.6051613092422485,0.0595129132270813
28,azure-sweep-93,uiqnw2ml,finished,-,viettran,,2022-12-14T11:06:45.000Z,136,6og0xp9o,tanh,60,0.2,10,0.001,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0710036754608154,0.6051613092422485,0.0793284922838211
29,fresh-sweep-92,uiqnw2ml,finished,-,viettran,,2022-12-14T11:04:48.000Z,115,6og0xp9o,tanh,60,0.6,10,0.01,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0809834823012352,0.6051613092422485,0.0843133926391601
30,firm-sweep-91,uiqnw2ml,finished,-,viettran,,2022-12-14T11:02:46.000Z,118,6og0xp9o,tanh,90,0.6,10,0.0005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0741527900099754,0.6051613092422485,0.0846330225467681
31,comic-sweep-90,uiqnw2ml,finished,-,viettran,,2022-12-14T11:00:41.000Z,119,6og0xp9o,elu,120,0.6,10,0.001,Adadelta,1.6411343405,0.2913843095302582,,,9.0,17.479677200317383,0.6051613092422485,1.2653762102127075
32,absurd-sweep-89,uiqnw2ml,finished,-,viettran,,2022-12-14T10:58:24.000Z,135,6og0xp9o,relu,120,0.2,10,0.005,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702895820140838,0.6051613092422485,0.0859272107481956
33,effortless-sweep-88,uiqnw2ml,finished,-,viettran,,2022-12-14T10:56:32.000Z,109,6og0xp9o,relu,150,0.6,10,0.0001,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0737083181738853,0.6051613092422485,0.0876761972904205
34,crisp-sweep-87,uiqnw2ml,finished,-,viettran,,2022-12-14T10:54:35.000Z,114,6og0xp9o,elu,60,0.2,10,0.0001,RMSProp,1.6411343405,0.6631171107292175,,,9.0,0.0498215220868587,0.6051613092422485,0.071463793516159
35,gallant-sweep-86,uiqnw2ml,finished,-,viettran,,2022-12-14T10:52:38.000Z,114,6og0xp9o,tanh,30,0.6,10,0.005,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0706716328859329,0.6051613092422485,0.0847051218152046
36,elated-sweep-85,uiqnw2ml,finished,-,viettran,,2022-12-14T10:50:45.000Z,111,6og0xp9o,relu,120,0.4,10,0.0001,Adadelta,1.6411343405,0.6563407778739929,,,9.0,0.1173303574323654,0.6051613092422485,0.0812677294015884
37,rosy-sweep-84,uiqnw2ml,finished,-,viettran,,2022-12-14T10:48:23.000Z,137,6og0xp9o,relu,30,0.2,10,0.001,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.0712077096104621,0.6051613092422485,0.0854826867580413
38,happy-sweep-83,uiqnw2ml,finished,-,viettran,,2022-12-14T10:46:31.000Z,111,6og0xp9o,relu,60,0.4,10,0.0001,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.1013335958123207,0.6051613092422485,0.0881010219454765
39,sandy-sweep-82,uiqnw2ml,finished,-,viettran,,2022-12-14T10:44:39.000Z,110,6og0xp9o,relu,60,0.2,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0702422857284545,0.6051613092422485,0.086920216679573
40,honest-sweep-81,uiqnw2ml,finished,-,viettran,,2022-12-14T10:42:21.000Z,135,6og0xp9o,elu,90,0.6,10,0.0005,Adadelta,1.6411343405,0.3810906708240509,,,9.0,12.359403610229492,0.6051613092422485,0.0983568951487541
41,dry-sweep-80,uiqnw2ml,finished,-,viettran,,2022-12-14T10:39:59.000Z,137,6og0xp9o,elu,90,0.6,10,0.005,RMSProp,1.6411343405,0.6611810326576233,,,9.0,2.843501567840576,0.6051613092422485,0.1017700582742691
42,stellar-sweep-79,uiqnw2ml,finished,-,viettran,,2022-12-14T10:38:07.000Z,109,6og0xp9o,relu,90,0.4,10,0.0005,RMSProp,1.6411343405,0.6621490716934204,,,9.0,0.0638605132699012,0.6051613092422485,0.0717143714427948
43,magic-sweep-78,uiqnw2ml,finished,-,viettran,,2022-12-14T10:36:10.000Z,113,6og0xp9o,elu,30,0.4,10,0.0001,SGD,1.6411343405,0.6385930776596069,,,9.0,0.1442866027355194,0.6051613092422485,0.0805561393499374
44,giddy-sweep-77,uiqnw2ml,finished,-,viettran,,2022-12-14T10:33:48.000Z,137,6og0xp9o,relu,30,0.2,10,0.001,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.0705711543560028,0.6051613092422485,0.085369274020195
45,treasured-sweep-76,uiqnw2ml,finished,-,viettran,,2022-12-14T10:31:31.000Z,136,6og0xp9o,elu,150,0.2,10,0.0005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0829422697424888,0.6051613092422485,0.0811497792601585
46,silvery-sweep-75,uiqnw2ml,finished,-,viettran,,2022-12-14T10:29:09.000Z,138,6og0xp9o,relu,150,0.4,10,0.01,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702210441231727,0.6051613092422485,0.0842699110507965
47,breezy-sweep-74,uiqnw2ml,finished,-,viettran,,2022-12-14T10:27:10.000Z,113,6og0xp9o,relu,150,0.4,10,0.01,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0702833831310272,0.6051613092422485,0.0847787708044052
48,smart-sweep-73,uiqnw2ml,finished,-,viettran,,2022-12-14T10:24:52.000Z,134,6og0xp9o,elu,60,0.4,10,0.001,Adadelta,1.6411343405,0.4769280552864074,,,9.0,1.0283929109573364,0.6051613092422485,0.1411724984645843
49,peach-sweep-72,uiqnw2ml,finished,-,viettran,,2022-12-14T10:22:55.000Z,112,6og0xp9o,elu,60,0.6,10,0.005,Adam,1.6411343405,0.6521458625793457,,,9.0,0.1300837099552154,0.6051613092422485,0.089321419596672
50,laced-sweep-71,uiqnw2ml,finished,-,viettran,,2022-12-14T10:21:03.000Z,110,6og0xp9o,tanh,150,0.4,10,0.0001,SGD,1.6411343405,0.6285898685455322,,,9.0,0.1654087454080581,0.6051613092422485,0.0860943049192428
51,efficient-sweep-70,uiqnw2ml,finished,-,viettran,,2022-12-14T10:19:06.000Z,115,6og0xp9o,tanh,120,0.4,10,0.005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0738466754555702,0.6051613092422485,0.0851783901453018
52,vibrant-sweep-69,uiqnw2ml,finished,-,viettran,,2022-12-14T10:17:10.000Z,114,6og0xp9o,elu,120,0.4,10,0.0005,Adam,1.6411343405,0.5734107494354248,,,9.0,0.2956060171127319,0.6051613092422485,0.0863307639956474
53,gentle-sweep-68,uiqnw2ml,finished,-,viettran,,2022-12-14T10:14:53.000Z,134,6og0xp9o,relu,150,0.2,10,0.0001,Adam,1.6411343405,0.6627944707870483,,,9.0,0.0703005194664001,0.6051613092422485,0.0863232836127281
54,prime-sweep-67,uiqnw2ml,finished,-,viettran,,2022-12-14T10:13:01.000Z,110,6og0xp9o,elu,150,0.6,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,,0.6051613092422485,
55,sunny-sweep-66,uiqnw2ml,finished,-,viettran,,2022-12-14T10:11:04.000Z,116,6og0xp9o,tanh,120,0.2,10,0.0005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0769491642713546,0.6051613092422485,0.1074109971523284
56,warm-sweep-65,uiqnw2ml,finished,-,viettran,,2022-12-14T10:09:12.000Z,108,6og0xp9o,elu,30,0.4,10,0.01,Adam,1.6411343405,0.5634075403213501,,,9.0,0.2784077227115631,0.6051613092422485,0.0833174958825111
57,fresh-sweep-64,uiqnw2ml,finished,-,viettran,,2022-12-14T10:07:20.000Z,108,6og0xp9o,elu,120,0.2,10,0.0005,Adam,1.6411343405,0.6463375091552734,,,9.0,2.452836751937866,0.6051613092422485,0.4813034236431122
58,sunny-sweep-63,uiqnw2ml,finished,-,viettran,,2022-12-14T10:05:27.000Z,110,6og0xp9o,elu,30,0.4,10,0.001,RMSProp,1.6411343405,0.6331074833869934,,,9.0,0.1928078979253769,0.6051613092422485,0.0856391191482544
59,tough-sweep-62,uiqnw2ml,finished,-,viettran,,2022-12-14T10:03:35.000Z,110,6og0xp9o,relu,30,0.2,10,0.0005,RMSProp,1.6411343405,0.6627944707870483,8.0,0.0488120280206203,9.0,0.0463327653706073,0.6090322732925415,0.0508007779717445
60,warm-sweep-61,uiqnw2ml,finished,-,viettran,,2022-12-14T10:01:36.000Z,118,6og0xp9o,elu,30,0.4,10,0.0001,RMSProp,1.6411343405,0.6611810326576233,,,9.0,0.0826682969927787,0.6051613092422485,0.0730636343359947
61,frosty-sweep-60,uiqnw2ml,finished,-,viettran,,2022-12-14T09:59:49.000Z,105,6og0xp9o,relu,90,0.4,10,0.01,SGD,1.6411343405,0.6627944707870483,,,9.0,0.070340447127819,0.6051613092422485,0.0859753489494323
62,fine-sweep-59,uiqnw2ml,finished,-,viettran,,2022-12-14T09:57:58.000Z,110,6og0xp9o,elu,150,0.4,10,0.0005,RMSProp,1.6411343405,0.6621490716934204,,,9.0,0.0897188410162925,0.6051613092422485,0.0800804048776626
63,sunny-sweep-58,uiqnw2ml,finished,-,viettran,,2022-12-14T09:55:40.000Z,133,6og0xp9o,tanh,150,0.2,10,0.0001,SGD,1.6411343405,0.6589222550392151,,,9.0,0.10236407071352,0.6051613092422485,0.0840205997228622
64,light-sweep-57,uiqnw2ml,finished,-,viettran,,2022-12-14T09:53:25.000Z,132,6og0xp9o,relu,60,0.2,10,0.001,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0703659281134605,0.6051613092422485,0.0871390253305435
65,fine-sweep-56,uiqnw2ml,finished,-,viettran,,2022-12-14T09:51:38.000Z,106,6og0xp9o,relu,60,0.2,10,0.0005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0704915225505828,0.6051613092422485,0.0868923366069793
66,dark-sweep-55,uiqnw2ml,finished,-,viettran,,2022-12-14T09:49:46.000Z,109,6og0xp9o,tanh,30,0.2,10,0.01,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0711082592606544,0.6051613092422485,0.087398000061512
67,warm-sweep-54,uiqnw2ml,finished,-,viettran,,2022-12-14T09:47:54.000Z,111,6og0xp9o,elu,120,0.2,10,0.0001,RMSProp,1.6411343405,0.6627944707870483,4.0,0.0636650398373603,9.0,0.0529262609779834,0.6051613092422485,0.073615163564682
68,comfy-sweep-53,uiqnw2ml,finished,-,viettran,,2022-12-14T09:45:36.000Z,134,6og0xp9o,elu,150,0.6,10,0.0001,RMSProp,1.6411343405,0.5511455535888672,,,9.0,0.4036794006824493,0.6051613092422485,0.0859429538249969
69,dainty-sweep-52,uiqnw2ml,finished,-,viettran,,2022-12-14T09:43:48.000Z,105,6og0xp9o,relu,150,0.4,10,0.01,SGD,1.6411343405,0.6627944707870483,,,9.0,0.07024797052145,0.6051613092422485,0.0867086499929428
70,crimson-sweep-51,uiqnw2ml,finished,-,viettran,,2022-12-14T09:41:30.000Z,132,6og0xp9o,relu,60,0.2,10,0.0005,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.0714393183588981,0.6051613092422485,0.0852452516555786
71,blooming-sweep-50,uiqnw2ml,finished,-,viettran,,2022-12-14T09:39:38.000Z,110,6og0xp9o,tanh,30,0.6,10,0.001,Adadelta,1.6411343405,0.4191674590110779,,,9.0,1.950037240982056,0.6051613092422485,0.12815922498703
72,polar-sweep-49,uiqnw2ml,finished,-,viettran,,2022-12-14T09:37:46.000Z,110,6og0xp9o,elu,60,0.2,10,0.001,Adadelta,1.6411343405,0.6314940452575684,,,9.0,0.171420618891716,0.6051613092422485,0.0774489268660545
73,drawn-sweep-48,uiqnw2ml,finished,-,viettran,,2022-12-14T09:35:34.000Z,131,6og0xp9o,tanh,60,0.6,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,0.0708560049533844,0.6051613092422485,0.086313784122467
74,sunny-sweep-47,uiqnw2ml,finished,-,viettran,,2022-12-14T09:33:42.000Z,109,6og0xp9o,elu,30,0.4,10,0.001,Adadelta,1.6411343405,0.5033881664276123,,,9.0,0.7707958221435547,0.6051613092422485,0.1301066577434539
75,eager-sweep-46,uiqnw2ml,finished,-,viettran,,2022-12-14T09:31:25.000Z,131,6og0xp9o,elu,90,0.4,10,0.0005,Adadelta,1.6411343405,0.460148423910141,,,9.0,1.234279751777649,0.6051613092422485,0.1515112519264221
76,curious-sweep-45,uiqnw2ml,finished,-,viettran,,2022-12-14T09:29:33.000Z,110,6og0xp9o,elu,60,0.6,10,0.005,SGD,1.6411343405,0.6627944707870483,,,9.0,,0.6051613092422485,
77,playful-sweep-44,uiqnw2ml,finished,-,viettran,,2022-12-14T09:27:41.000Z,109,6og0xp9o,elu,120,0.4,10,0.001,SGD,1.6411343405,0.6595675945281982,,,9.0,0.0959224626421928,0.6051613092422485,0.0800377652049064
78,stellar-sweep-43,uiqnw2ml,finished,-,viettran,,2022-12-14T09:25:49.000Z,109,6og0xp9o,elu,30,0.2,10,0.0005,Adadelta,1.6411343405,0.6292352080345154,,,9.0,0.166999414563179,0.6051613092422485,0.0853563398122787
79,confused-sweep-42,uiqnw2ml,finished,-,viettran,,2022-12-14T09:23:57.000Z,110,6og0xp9o,elu,90,0.6,10,0.005,Adadelta,1.6411343405,0.4091642498970032,,,9.0,3.6025400161743164,0.006451612804085,1.157393455505371
80,dry-sweep-41,uiqnw2ml,finished,-,viettran,,2022-12-14T09:21:40.000Z,132,6og0xp9o,relu,90,0.2,10,0.001,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0703942626714706,0.6051613092422485,0.0854154825210571
81,floral-sweep-40,uiqnw2ml,finished,-,viettran,,2022-12-14T09:19:47.000Z,109,6og0xp9o,tanh,30,0.2,10,0.01,Adam,1.6411343405,0.6602129936218262,,,9.0,0.1033807024359703,0.6051613092422485,0.0912681594491005
82,revived-sweep-39,uiqnw2ml,finished,-,viettran,,2022-12-14T09:17:56.000Z,109,6og0xp9o,tanh,150,0.4,10,0.005,RMSProp,1.6411343405,0.6627944707870483,,,9.0,0.0742437466979026,0.6051613092422485,0.0808194279670715
83,fancy-sweep-38,uiqnw2ml,finished,-,viettran,,2022-12-14T09:15:38.000Z,134,6og0xp9o,elu,90,0.6,10,0.0001,Adadelta,1.6411343405,0.3023555874824524,,,9.0,9.219768524169922,0.6051613092422485,0.0849516615271568
84,mild-sweep-37,uiqnw2ml,finished,-,viettran,,2022-12-14T09:13:41.000Z,111,6og0xp9o,tanh,150,0.2,10,0.0001,RMSProp,1.6411343405,0.6621490716934204,4.0,0.0670409351587295,9.0,0.0525880828499794,0.6051613092422485,0.0750796943902969
85,vocal-sweep-36,uiqnw2ml,finished,-,viettran,,2022-12-14T09:11:24.000Z,133,6og0xp9o,elu,30,0.2,10,0.001,Adam,1.6411343405,0.5669570565223694,,,9.0,0.2954435050487518,0.6051613092422485,0.080177366733551
86,crisp-sweep-35,uiqnw2ml,finished,-,viettran,,2022-12-14T09:09:37.000Z,105,6og0xp9o,relu,60,0.2,10,0.0005,Adadelta,1.6411343405,0.6627944707870483,,,9.0,0.0711514353752136,0.6051613092422485,0.0858049541711807
87,elated-sweep-34,uiqnw2ml,finished,-,viettran,,2022-12-14T09:07:42.000Z,113,6og0xp9o,tanh,120,0.2,10,0.001,Adadelta,1.6411343405,0.5995482206344604,,,9.0,0.2131964713335037,0.6051613092422485,0.0854782089591026
